ts,cpu_usage_usec,mem_current,pids,anon_bytes
1787562990,27505509643,40529842176,3462,11889283072
1787563005,27601247685,40473919488,3392,11836235776
1787563020,27696393807,40428920832,3340,11793805312
1787563035,27868895230,40124985344,3479,12042985472
1787563050,27969611970,40368857088,3509,12286038016
1787563065,28065132417,40263786496,3507,12181016576
1787563080,28160258374,40214642688,3454,12133777408
1787563096,28255004336,40239476736,3388,12161323008
1787563111,28389335323,40301445120,3473,12436393984
1787563126,28488968376,40447053824,3487,12581056512
1787563141,28589752045,40488411136,3420,12623818752
1787563156,28684284629,40451510272,3419,12587180032
1787563171,28778947509,40298037248,3367,12436275200
1787563186,28881749955,39639408640,3313,12575260672
1787563201,29009271112,40077434880,3502,12863610880
1787563216,29107811847,39675879424,3449,12901720064
1787563231,29236610809,40164249600,3551,13111947264
1787563246,29331284001,40227065856,3513,13175939072
1787563261,29466979935,39781048320,3531,13447376896
1787563276,29590045210,39764910080,3547,13321871360
1787563292,29712387990,39689342976,3595,13985669120
1787563307,29824659377,40064204800,3697,13995302912
1787563322,29923198486,40180465664,3712,14111961088
1787563337,30021400420,40216027136,3711,14147190784
1787563352,30117625281,40231251968,3710,14161481728
1787563367,30215086595,40132452352,3657,14066151424
1787563382,30346289856,40050454528,3623,14459240448
1787563397,30456294178,39997583360,3672,14379466752
1787563412,30565668315,39759122432,3671,14242349056
1787563427,30667751366,40144179200,3758,14400286720
1787563442,30765599120,40299634688,3773,14554447872
1787563457,30863116533,40213553152,3721,14470549504
1787563473,30986919102,39909322752,3668,14475046912
1787563488,31045572934,41353523200,3668,14484054016
1787563503,31171208847,41668259840,3754,14865936384
1787563518,31267734790,42216427520,3804,14989754368
1787563533,31372006231,42218885120,3767,14993645568
1787563548,31522771261,42159423488,3851,15405748224
1787563563,31650028552,42256613376,3952,15401127936
1787563578,31751972938,42402271232,3967,15546023936
1787563593,31852918567,42326188032,3967,15468867584
1787563608,31952436086,42358800384,3967,15501049856
1787563623,32055304520,42396483584,3967,15539998720
1787563638,32157805734,42396901376,3967,15539904512
1787563653,32258640277,42469629952,3967,15612624896
1787563669,32360515485,42121187328,3863,15268884480
1787563684,32478138455,42276761600,3862,15253004288
1787563699,32539622446,43571412992,3862,15248670720
1787563714,32620190947,44188344320,3948,15456944128
1787563729,32753557653,44472176640,4050,15461076992
1787563744,32857385901,44608569344,4065,15596531712
1787563759,32958879614,44616658944,4065,15604523008
1787563774,33061127886,44644614144,4066,15633174528
1787563789,33164335712,44667023360,4065,15654977536
1787563804,33275044690,44680466432,4065,15668523008
1787563819,33375780181,44663029760,4065,15651319808
1787563834,33478639436,44718145536,4065,15705976832
1787563850,33581600097,44672937984,4032,15661649920
1787563865,33684364549,44746678272,4032,15735357440
1787563880,33787314896,44733169664,4032,15721979904
1787563895,33888729244,44684312576,4032,15673491456
1787563910,33991346716,44688273408,4032,15677739008
1787563925,34094187415,44693524480,4032,15682174976
1787563940,34194620416,44821000192,4032,15810048000
1787563955,34296262802,44794540032,4032,15783407616
1787563970,34398713208,44814946304,4032,15804170240
1787563985,34500886944,44708913152,4032,15698157568
1787564000,34601970713,44739694592,4032,15729131520
1787564015,34705855442,44763299840,4032,15752212480
1787564030,34810407650,44747022336,4032,15738478592
1787564046,34910866071,44761284608,4032,15749423104
1787564061,35017807234,44748898304,4032,15737794560
1787564076,35118621261,44758953984,4032,15747870720
1787564091,35226389812,44716716032,4031,15705870336
1787564106,35328592121,44757901312,4031,15746756608
1787564121,35430436179,44719235072,4031,15707983872
1787564136,35537176506,44719443968,4031,15709364224
1787564151,35638801482,44738428928,4031,15709802496
1787564166,35742417243,44721786880,4031,15710478336
1787564181,35844630844,44722806784,4031,15711260672
1787564196,35953375645,44659138560,3979,15650881536
1787564211,36055050650,44660355072,3979,15651913728
1787564226,36179716797,44803829760,4050,15801937920
1787564242,36283647022,44844548096,4065,15841484800
1787564257,36383967331,44857352192,4065,15854010368
1787564272,36485229910,44885491712,4065,15882764288
1787564287,36589621067,44903346176,4065,15899451392
1787564302,36691710560,44895498240,4065,15893278720
1787564317,36794342601,45019828224,4065,16018083840
1787564332,36896992763,44944420864,4065,15942426624
1787564347,36997759307,44889165824,4065,15886598144
1787564362,37100263817,44897128448,4032,15894331392
1787564377,37202676830,44863012864,4032,15861788672
1787564392,37303981684,44864167936,4032,15862747136
1787564407,37405616939,44864950272,4032,15863394304
1787564422,37508302708,44865597440,4032,15864377344
1787564438,37610567371,44866428928,4032,15864881152
1787564453,37717875446,44914872320,4032,15913299968
1787564468,37820215300,44867620864,4032,15866626048
1787564483,37926936496,44889321472,4032,15887392768
1787564498,38029229268,44908285952,4032,15905964032
1787564513,38132416749,44902055936,4032,15900602368
1787564528,38234000032,44902670336,4032,15901442048
1787564543,38335785766,44923809792,4032,15921913856
1787564558,38436794017,44873957376,4032,15872692224
1787564573,38539328230,44874706944,4032,15873056768
1787564588,38641330031,44874788864,4032,15873208320
1787564603,38743257569,44875030528,4031,15873683456
1787564619,38845390033,44896251904,4031,15894466560
1787564634,38948311211,44944060416,4031,15942139904
1787564649,39049599794,44901437440,4031,15900139520
1787564664,39157029060,44938813440,4031,15937908736
1787564679,39259044851,44878270464,4031,15876972544
1787564694,39361981199,44913954816,4031,15912370176
1787564709,39463949021,44875571200,3979,15876624384
1787564724,39566045964,44833423360,3979,15834882048
1787564739,39674387840,44637622272,3978,15719149568
1787564754,39761078208,45390938112,4066,15847821312
1787564769,39862941113,45533888512,4080,15990194176
1787564784,39965376395,45527367680,4080,15983767552
1787564799,40066685887,45511598080,4080,15967649792
1787564815,40169937065,45532897280,4080,15988432896
1787564830,40271468795,45523480576,4080,15979945984
1787564845,40372655869,45525065728,4080,15980802048
1787564860,40473689677,45525778432,4080,15981604864
1787564875,40583427466,45551603712,4080,16006926336
1787564890,40685132073,45562245120,4080,16017575936
1787564905,40786318215,45532852224,4080,15998230528
1787564920,40887922808,45559898112,4080,16015970304
1787564935,40991077969,45573824512,4080,16028934144
1787564950,41092658651,45533265920,4080,15989870592
1787564965,41195030649,45533872128,4080,15990476800
1787564980,41296873901,45574696960,4080,16030625792
1787564996,41404126269,45535612928,4080,15991672832
1787565011,41506158724,45536346112,4080,15992360960
1787565026,41609483757,45536821248,4080,15992840192
1787565041,41711530755,45576822784,4080,16033075200
1787565056,41814094946,45582032896,4080,16038424576
1787565071,41917037932,45538578432,4080,15994019840
1787565086,42018791441,45558497280,4080,16014135296
1787565101,42123148072,45553106944,4080,16007946240
1787565116,42225298871,45542400000,4080,15998517248
1787565131,42327730029,45543157760,4080,15999102976
1787565146,42433894755,45681221632,4080,16136790016
1787565161,42535547829,45596995584,4080,16053637120
1787565176,42638195954,45556170752,4080,16011698176
1787565192,42739592038,45545730048,4080,16002056192
1787565207,42842829408,45596098560,4080,16051818496
1787565222,42944577297,45547876352,4080,16003993600
1787565237,43047225676,45604667392,4080,16061091840
1787565252,43149550192,45680275456,4080,16136118272
1787565267,43251184192,45579374592,4080,16035323904
1787565282,43353900127,45630316544,4080,16085700608
1787565297,43457015987,45580279808,4080,16036360192
1787565312,43561002942,45581475840,4080,16036802560
1787565327,43662428571,45628399616,4080,16084324352
1787565342,43766522413,45648183296,4080,16104517632
1787565357,43868954831,45648326656,4080,16103772160
1787565372,43972408892,45687926784,4080,16143835136
1787565388,44073983113,45685002240,4080,16140320768
1787565403,44176964293,45701734400,4080,16157503488
1787565418,44281082912,45603078144,4080,16059113472
1787565433,44382633824,45643358208,4080,16099274752
1787565448,44484138166,45604667392,4080,16059740160
1787565463,44586692035,45603942400,4080,16059863040
1787565478,44689382085,45603975168,4080,16060080128
1787565493,44791558179,45617545216,4080,16072941568
1787565508,44893960949,45604593664,4080,16060637184
1787565523,44995765730,45640044544,4080,16095141888
1787565538,45097693663,45643837440,4080,16100335616
1787565553,45206659723,45684658176,4080,16140312576
1787565568,45308739118,45650653184,4080,16106188800
1787565584,45413337519,45650522112,4080,16106418176
1787565599,45514795003,45651959808,4080,16106475520
1787565614,45617177442,45651316736,4080,16106586112
1787565629,45722926813,45630492672,4080,16086781952
1787565644,45824555480,45611728896,4080,16067260416
1787565659,45925862051,45650640896,4080,16107118592
1787565674,46028534784,45631123456,4080,16087375872
1787565689,46129762923,45611954176,4080,16067559424
1787565704,46231686433,45612298240,4080,16067661824
1787565719,46335444552,45611978752,4080,16068034560
1787565734,46438396367,45678759936,4080,16135245824
1787565749,46539248498,45719502848,4080,16174997504
1787565765,46640320075,45656420352,4080,16112017408
1787565780,46742597220,45612793856,4080,16068706304
1787565795,46845135620,45675020288,4080,16130449408
1787565810,46945840431,45653233664,4080,16108998656
1787565825,47047694420,45653061632,4080,16109150208
1787565840,47148551769,45656543232,4080,16112103424
1787565855,47250698001,45654511616,4080,16109961216
1787565870,47352856479,45661425664,4080,16117170176
1787565885,47455024519,45615603712,4080,16070688768
1787565900,47555833371,45644128256,4080,16100081664
1787565915,47662561707,45613264896,4047,16070668288
1787565930,47768582455,45688209408,4047,16145293312
1787565945,47869829478,45614301184,4047,16071061504
1787565961,47970445464,45697892352,4047,16155041792
1787565976,48071418320,45668536320,4047,16125751296
1787565991,48173330556,45651931136,4047,16108937216
1787566006,48274210561,45622517760,4047,16079167488
1787566021,48375720393,45622681600,4047,16079364096
1787566036,48483230227,45622669312,4047,16079638528
1787566051,48584047533,45652201472,4047,16109531136
1787566066,48685047762,45622669312,4047,16079855616
1787566081,48787219955,45622943744,4047,16080330752
1787566096,48889286159,45687676928,4047,16144941056
1787566111,48990651733,45623500800,4047,16080445440
1787566126,49092986469,45639155712,4047,16095457280
1787566141,49195037795,45663453184,4047,16120700928
1787566157,49295299455,45684842496,4046,16140791808
1787566172,49401873816,45664088064,4046,16120709120
1787566187,49501097686,45624680448,4046,16081584128
1787566202,49603215975,45678878720,4046,16135974912
1787566217,49703845332,45625114624,4046,16081911808
1787566232,49805942917,45635489792,4046,16091889664
1787566247,49907018489,45655908352,4046,16111759360
1787566262,50007235164,45649661952,4046,16106815488
1787566277,50108891167,45591740416,3994,16051195904
1787566292,50244704555,45247111168,4065,16192528384
1787566307,50347141507,45286563840,4080,16232443904
1787566322,50450560859,45324955648,4080,16271249408
1787566337,50554345857,45312491520,4080,16257818624
1787566353,50655596750,45293133824,4080,16238477312
1787566368,50757969218,45314711552,4080,16260091904
1787566383,50859665805,45355294720,4080,16300933120
1787566398,50961808240,45362642944,4080,16308199424
1787566413,51064827077,45333004288,4080,16277889024
1787566428,51167479041,45364289536,4080,16309448704
1787566443,51272529841,45337989120,4080,16283250688
1787566458,51374981965,45339897856,4080,16284925952
1787566473,51477817082,45341372416,4080,16286490624
1787566488,51579564892,45373763584,4047,16320053248
1787566503,51682071144,45376290816,4047,16323358720
1787566518,51783305920,45425635328,4047,16371687424
1787566534,51885301852,45387321344,4047,16333307904
1787566549,51987774914,45392531456,4047,16338739200
1787566564,52089940176,45391880192,4047,16339148800
1787566579,52191760989,45393031168,4047,16339648512
1787566594,52294831310,45434191872,4047,16389763072
1787566609,52395525001,45393608704,4047,16340307968
1787566624,52499689410,45421699072,4014,16370147328
1787566639,52600254942,45423259648,4014,16370851840
1787566654,52701820915,45360414720,4014,16308047872
1787566669,52803033343,45369991168,3981,16318193664
1787566684,52903002903,45406994432,3981,16355631104
1787566699,53003574093,45459578880,3981,16407953408
1787566714,53102760833,45435715584,3981,16384225280
1787566730,53203268962,45435097088,3980,16383942656
1787566745,53304241411,45406232576,3980,16355618816
1787566760,53404951476,45454524416,3947,16402980864
1787566775,53505844830,45374758912,3948,16324640768
1787566790,53605784339,45396828160,3914,16347213824
1787566805,53705871995,45366415360,3914,16317493248
1787566820,53804631957,45367631872,3914,16317775872
1787566835,53904991895,45366542336,3914,16317919232
1787566850,54021488855,44698066944,3846,16124530688
1787566865,54084516887,46148292608,3846,16185298944
1787566880,54175943411,46917476352,3932,16294715392
1787566895,54276967478,47001391104,3947,16377655296
1787566910,54377880376,47003844608,3947,16380231680
1787566926,54478158613,46975361024,3946,16351539200
1787566941,54578231162,47015419904,3913,16393187328
1787566956,54683442191,46981955584,3913,16358633472
1787566971,54782235034,47010947072,3913,16388628480
1787566986,54883904851,46884782080,3861,16263774208
1787567001,54983163751,46852894720,3861,16233132032
1787567016,55090756575,46793719808,3844,16237244416
1787567031,55163740725,48139472896,3931,16340344832
1787567046,55263365733,48293924864,3946,16494354432
1787567061,55365709984,48139116544,3893,16342044672
1787567076,55474411613,48098299904,3877,16424566784
1787567091,55577193243,48432594944,3979,16582381568
1787567106,55679004732,48507572224,3946,16657727488
1787567122,55779750255,48450670592,3946,16601100288
1787567137,55877403023,48456761344,3894,16609247232
1787567152,55978233796,48408227840,3861,16562221056
1787567167,56115533093,47855181824,3932,16526319616
1787567182,56219116681,47770853376,3895,16443953152
1787567197,56334780932,47440093184,3879,16318472192
1787567212,56417581475,48532807680,3965,16469757952
1787567227,56519374971,48711766016,3980,16648089600
1787567242,56620563599,48660705280,3980,16596832256
1787567257,56721646144,48650567680,3980,16586612736
1787567272,56823520053,48699559936,3980,16635195392
1787567287,56922783798,48664576000,3980,16600784896
1787567303,57022797623,48705892352,3980,16641634304
1787567318,57123347953,48701292544,3946,16637853696
1787567333,57222866662,48549617664,3862,16489390080
1787567348,57331295884,48663195648,3846,16395378688
1787567363,57414673609,49427374080,3933,16515837952
1787567378,57516271610,49475600384,3947,16563367936
1787567393,57614015045,49415168000,3947,16502697984
1787567408,57717300796,49444966400,3947,16531648512
1787567423,57815849747,49517899776,3946,16604368896
1787567438,57915786500,49571573760,3913,16659542016
1787567453,58014766365,49452519424,3913,16540930048
1787567468,58112592551,49475330048,3913,16564031488
1787567483,58212668950,49498947584,3880,16587952128
1787567499,58326047011,48860418048,3812,16579977216
1787567514,58443749562,49122004992,3899,16523317248
1787567529,58546666858,49160192000,3914,16561385472
1787567544,58654205161,48556793856,3846,16532561920
1787567559,58737049613,49577775104,3933,16594235392
1787567574,58837737470,49687166976,3948,16704106496
1787567589,58936723025,49665134592,3946,16681738240
1787567604,59041109264,49685405696,3946,16702177280
1787567619,59139849136,49741664256,3946,16757485568
1787567634,59240406037,49660555264,3946,16676724736
1787567649,59338853543,49684140032,3946,16699518976
1787567664,59438739506,49707933696,3946,16724324352
1787567680,59539823703,49669541888,3945,16686309376
1787567695,59640052541,49540874240,3860,16561569792
1787567710,59738609626,49417699328,3775,16441085952
1787567725,59884523976,49059282944,3830,16769687552
1787567740,59981520294,49730560000,3931,17012473856
1787567755,60081796316,49802657792,3946,17084682240
1787567770,60180226965,49780027392,3946,17062338560
1787567785,60280287688,49791188992,3946,17073586176
1787567800,60379353772,49843404800,3945,17124986880
1787567815,60477811373,49682305024,3861,16967786496
1787567830,60632389296,49412378624,3899,17135034368
1787567845,60733032326,49379921920,3913,17101697024
1787567860,60833200922,49302056960,3828,17027108864
